FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,GlobalID,CreationDate,Creator,EditDate,Editor,SHAPE_Length,SHAPE_Area,ID_COUNTY,ID_TRACT_00,ID_TRACT_10,ID_TRACT_20,ID_BLKGRP_00,ID_BLKGRP_10,ID_BLKGRP_20
5243,10000044,FCI BECKLEY CAMP,1600 INDUSTRIAL ROAD,BEAVER,WV,25813,-999,(304) 252-9758,FEDERAL,OPEN,101,RALEIGH,54081,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/bec/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://www.bop.gov/locations/institutions/bec/,MINIMUM,384,0.00670844768943,{7EB8BB10-32C5-44A3-B335-70857CBBB4E4},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.006708447689434183,2.76238245778e-6,54081,54081010802,54081000802,54081000802,540810108021,540810008023,540810008023
5269,10006615,FINGER LAKES RESIDENTIAL CENTER,250 AUBURN ROAD,LANSING,NY,14882,-999,(607) 533-5000,STATE,OPEN,37,TOMPKINS,36109,USA,922140,CORRECTIONAL INSTITUTIONS,https://ocfs.ny.gov/main/rehab/regionalListingDetail.asp?ID=8,2015-06-17T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,https://ocfs.ny.gov/main/rehab/regionalListingDetail.asp?ID=8,JUVENILE,150,0.0117519844466,{564427EA-641D-4BB7-99D2-9AA059A1E73D},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.01175198444662172,6.97304344732e-6,36109,36109002300,36109002300,36109002300,361090023002,361090023002,361090023002
5312,10006617,SGT. HENRY JOHNSON YOUTH LEADERSHIP ACADEMY,57081 STATE HIGHWAY 10,SOUTH KORTRIGHT,NY,13842,-999,(607) 538-1401,STATE,OPEN,-999,DELAWARE,36025,USA,922140,CORRECTIONAL INSTITUTIONS,https://ocfs.ny.gov/main/rehab/regionalListingDetail.asp?ID=22,2017-12-20T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,https://ocfs.ny.gov/main/rehab/regionalListingDetail.asp?ID=22,JUVENILE,26,0.00554021096095,{401F8811-42F5-4B72-8C1B-4A2C6BFA8639},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.005540210960948378,1.31517686707e-6,36025,36025990200,36025970200,36025970200,360259902001,360259702003,360259702003
5318,10001489,QUEHANNA BOOT CAMP,4395 QUEHANNA HWY,KARTHAUS,PA,16845,-999,(814) 263-4125,STATE,OPEN,457,CLEARFIELD,42033,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.cor.pa.gov/About%20Us/Statistics/Pages/Monthly-Population-Reports.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-01-30T00:00:00Z,https://www.cor.pa.gov/Facilities/StatePrisons/Pages/Quehanna.aspx#.VYLrcXU4Z4s,MINIMUM,565,0.0190689303008,{AC879728-8D2B-4AA1-B783-11BBEF26D8AE},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.019068930300815908,1.8050497528e-5,42033,42033330700,42033330700,42033330700,420333307002,420333307002,420333307002
5376,10002670,LIVESAY CORRECTIONAL INSTITUTION-A CAMP,104 BROADCAST DR,SPARTANBURG,SC,29303,-999,(803) 734-1375,STATE,OPEN,-999,SPARTANBURG,45083,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.doc.sc.gov/research/statistics.html,2015-12-08T00:00:00Z,IMAGERY/OTHER,2020-02-07T00:00:00Z,http://www.doc.sc.gov/institutions/institutions.html,MINIMUM,188,0.00730467519465,{4C0ED932-DBC6-4AFE-92D7-1C2EA21CFE85},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.007304675194647925,1.48410830975e-6,45083,45083021802,45083021802,45083021805,450830218023,450830218023,450830218051
5439,10000041,GENE SPADARO JUVENILE CENTER,106 MARTIN DR.,MOUNT HOPE,WV,25880,-999,(304) 877-6890,STATE,OPEN,25,FAYETTE,54019,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/gsjc.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/gsjc.aspx,JUVENILE,23,0.00373739591908,{47A5876A-6819-493A-A72F-740E6BF1DFAC},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0037373959190834397,5.58156012648e-7,54019,54019020500,54019020500,54019020500,540190205003,540190205002,540190205002
5443,10006200,USP HAZELTON CAMP,1640 SKY VIEW DR.,BRUCETON MILLS,WV,26525,-999,(304) 379-5000,FEDERAL,OPEN,76,PRESTON,54077,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/haz/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://www.bop.gov/locations/institutions/haz/,MINIMUM,256,0.0050545570009,{EF250984-BA24-4793-84C1-5A38FAD475E5},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.00505455700089594,1.22667393992e-6,54077,54077963800,54077963800,54077963801,540779638001,540779638001,540779638012
5445,10000037,ROBERT L. SHELL JUVENILE CENTER,2 O'HANLON PLACE,BARBOURSVILLE,WV,25504,-999,(304) 733-0871,STATE,OPEN,25,CABELL,54011,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/rsjc.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/rsjc.aspx,JUVENILE,23,0.00304810292527,{181AF175-46D8-42B5-97A2-9387AF341141},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0030481029252688884,4.09942456602e-7,54011,54011010400,54011010400,54011010401,540110104004,540110104004,540110104012
5460,10006152,FPC ALDERSON,GLEN RAY RD,ALDERSON,WV,24910,-999,(304) 445-3300,FEDERAL,OPEN,830,GREENBRIER,54025,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/ald/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://www.bop.gov/locations/institutions/ald/,MINIMUM,992,0.0242658198655,{9F5EB2F9-A147-4AE4-A84C-2F78FA98188E},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.02426581986546014,3.32755365933e-5,54025,54089950600,54089000600,54089000600,540899506002,540890006002,540890006001
5463,10000002,RONALD MULHOLLAND JUVENILE CENTER,1000 CHAPLINE STREET,WHEELING,WV,26003,-999,(304) 232-3441,STATE,OPEN,25,OHIO,54069,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/ronald-c-mulholland-juvenile-center.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/ronald-c-mulholland-juvenile-center.aspx,JUVENILE,26,0.00284092592276,{0DABA00E-13A0-4C8D-A764-3F4A1C722A47},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0028409259227594272,2.78406135689e-7,54069,54069000700,54069000700,54069000700,540690007002,540690007002,540690007002
5467,10000019,DAVIS CENTER,BLACKWATER FALLS RD.,DAVIS,WV,26260,-999,NOT AVAILABLE,STATE,CLOSED,0,TUCKER,54093,USA,922140,CORRECTIONAL INSTITUTIONS,https://wchstv.com/news/special-reports/waste-watch-millions-spent-on-vacant-and-unused-building,2015-02-03T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://wchstv.com/news/special-reports/waste-watch-millions-spent-on-vacant-and-unused-building,JUVENILE,50,0.00544869768559,{B9AE0BF0-E89E-4FB3-973C-A3A88A25671B},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.00544869768558921,1.76967845232e-6,54093,54093965300,54093965300,54093965300,540939653001,540939653001,540939653001
5471,10000051,SOUTHERN REGIONAL JUVENILE DETENTION CENTER,110 GOTT ROAD,PRINCETON,WV,24740,-999,NOT AVAILABLE,STATE,CLOSED,0,MERCER,54055,USA,922140,CORRECTIONAL INSTITUTIONS,https://djs.wv.gov/facilities/Pages/Sam-Perdue-Juvenile-Center-(Mercer-County).aspx,2016-03-07T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,NOT AVAILABLE,JUVENILE,-999,0.00174298302635,{709A0E71-7015-4153-95CC-61875FFB744F},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0017429830263480189,1.84111946648e-7,54055,54055951500,54055001500,54055001500,540559515002,540550015002,540550015002
5472,10000006,USP HAZELTON,1640 SKY VIEW DR.,BRUCETON MILLS,WV,26525,-999,(304) 379-5000,FEDERAL,OPEN,1238,PRESTON,54077,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/haz/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://www.bop.gov/locations/institutions/haz/,MAXIMUM,957,0.0175440531924,{33552451-3BCF-4DC2-A289-53DE81D24362},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.017544053192436224,1.64979172648e-5,54077,54077963800,54077963800,54077963801,540779638001,540779638001,540779638012
5474,10006199,FCI HAZELTON SFF,1640 SKY VIEW DR.,BRUCETON MILLS,WV,26525,-999,(304) 379-1500,FEDERAL,OPEN,542,PRESTON,54077,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/haf/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://www.bop.gov/locations/institutions/haf/,MEDIUM,502,0.0138736708839,{9E7D0A89-AFAA-4FC1-9581-8D8E9012E3AA},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.013873670883912743,1.20182525207e-5,54077,54077963800,54077963800,54077963801,540779638001,540779638001,540779638012
5475,10000043,FCI BECKLEY,1600 INDUSTRIAL ROAD,BEAVER,WV,25813,-999,(304) 252-9758,FEDERAL,OPEN,1518,RALEIGH,54081,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/bec/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://www.bop.gov/locations/institutions/bec/,MEDIUM,1127,0.0138740707522,{71D0DC78-09F7-4F77-9861-5DACCFC7539B},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.013874070752191112,1.34142622433e-5,54081,54081010802,54081000802,54081000802,540810108021,540810008023,540810008023
5476,10000023,FCI GILMER,201 FCI LANE,GLENVILLE,WV,26351,-999,(304) 626-2500,FEDERAL,OPEN,1418,GILMER,54021,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/gil/,2016-02-16T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://www.bop.gov/locations/institutions/gil/,MEDIUM,1152,0.0161439591236,{7830207C-483B-43A6-B00A-58AFDD985C70},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.016143959123605934,1.76894510512e-5,54021,54021967700,54021967700,54021980000,540219677004,540219677005,540219800001
5489,10001106,ANTHONY CORRECTIONAL CENTER,313 ANTHONY CENTER DRIVE,WHITE SULPHUR SPRINGS,WV,24986,-999,(304) 536-3911,STATE,OPEN,220,GREENBRIER,54025,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/community-corrections/acc.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/community-corrections/acc.aspx,MINIMUM,220,0.00837895221324,{8E5A0A66-3A2D-4B6D-9650-DD7C0CC9264B},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.008378952213240648,3.52624138834e-6,54025,54025950100,54025950100,54025950102,540259501001,540259501001,540259501022
5490,10001108,BECKLEY CORRECTIONAL CENTER,111 S EISENHOWER DRIVE,BECKLEY,WV,25801,-999,(304) 256-6780,STATE,OPEN,137,RALEIGH,54081,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/community-corrections/bccj.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/community-corrections/bccj.aspx,MINIMUM,137,0.00363874217324,{962331EB-A18C-4E95-A050-9E6308581C92},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0036387421732375297,2.58436026209e-7,54081,54081010400,54081000400,54081000400,540810104001,540810004002,540810004002
5491,10006673,CHARLESTON CORRECTIONAL CENTER,1356 HANSFORD STREET,CHARLESTON,WV,25301,-999,(304) 340-6921,STATE,OPEN,-999,KANAWHA,54039,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/community-corrections/cccj.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/community-corrections/cccj.aspx,MINIMUM,128,0.00336990924082,{12051A42-8BBC-49E2-BEEC-E196F2CD91C8},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0033699092408215883,5.9725268285e-7,54039,54039001200,54039001200,54039001200,540390012001,540390012001,540390012001
5494,10000028,DENMAR CORRECTIONAL CENTER,4319 DENMAR ROAD,HILLSBORO,WV,24946,-999,(304) 653-4201,STATE,OPEN,232,POCAHONTAS,54075,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/dccj.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/dccj.aspx,MEDIUM,216,0.009435803712,{F09388F9-321E-4061-B52F-8D336E83FEBD},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.009435803711999518,3.23811832359e-6,54075,54075960300,54075960300,54075960300,540759603002,540759603002,540759603002
5495,10006674,HUTTONSVILLE WORK CAMP,"US HWY 250 S, P.O. BOX 1",HUTTONSVILLE,WV,26273,-999,(304) 335-2291,STATE,OPEN,-999,RANDOLPH,54083,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/hccj.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/hccj.aspx,MINIMUM,48,0.0012150097653,{8BBE0ABE-A954-4387-844C-5A2D6FEAF2E3},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0012150097652991099,8.60597929397e-8,54083,54083966500,54083966500,54083966500,540839665001,540839665001,540839665001
5496,10003595,MARTINSBURG CORRECTIONAL CENTER,38 GRAPEVINE ROAD,MARTINSBURG,WV,25401,-999,(304) 267-0156,STATE,OPEN,121,BERKELEY,54003,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/mccj.aspx,2020-03-03T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/mccj.aspx,MEDIUM,120,0.00428345450046,{DDC2252B-2A7C-4232-BE9A-66D64E819E2E},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.004283454500464783,1.04347121841e-6,54003,54003972000,54003972000,54003972002,540039720002,540039720006,540039720022
5497,10003177,SUMMIT SHOCK INCARCERATION CORRECTIONAL FACILITY,137 EAGLE HEIGHTS RD,SUMMIT,NY,12175,-999,NOT AVAILABLE,STATE,CLOSED,0,SCHOHARIE,36095,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.timesunion.com/local/article/No-key-to-unlock-reuse-of-closed-prisons-7382613.php,2012-04-27T00:00:00Z,IMAGERY/OTHER,2020-02-13T00:00:00Z,NOT AVAILABLE,MINIMUM,-999,0.00874045211623,{E11ED326-9FD8-4F13-AA0D-82521C947BC7},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.008740452116233095,3.49837199765e-6,36095,36095990600,36095740600,36095740600,360959906002,360957406002,360957406002
5501,10006146,SALEM CORRECTIONAL CENTER,7 INDUSTRIAL BOULEVARD,INDUSTRIAL,WV,26426,-999,(304) 782-2371,STATE,OPEN,-999,HARRISON,54017,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/sccj.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/sccj.aspx,MEDIUM,388,0.0147798383634,{8B1E98B4-C62E-4AAF-8BEB-9A9C7B61EFD2},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.014779838363440496,4.75654041422e-6,54017,54017965000,54017965000,54017965000,540179650003,540179650003,540179650003
5506,10001879,MT. OLIVE CORRECTIONAL COMPLEX,1 MOUNTAINSIDE WAY,MT. OLIVE,WV,25185,-999,(304) 442-7213,STATE,OPEN,1022,FAYETTE,54019,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/moccj.aspx,2020-03-03T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/prisons-and-jails/moccj.aspx,MAXIMUM,1030,0.0157724201163,{C7593287-7094-481F-915E-4AAB7D2A7EBC},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.015772420116304666,1.54500674125e-5,54019,54019020800,54019020800,54019020800,540190208001,540190208001,540190208001
5507,10006191,PARKERSBURG CORRECTIONAL CENTER,225 HOLIDAY HILLS DRIVE,PARKERSBURG,WV,26104,-999,(304) 420-2443,STATE,OPEN,186,WOOD,54107,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/community-corrections/pbccj.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/community-corrections/pbccj.aspx,MINIMUM,-999,0.00449004200004,{0ACBAD6D-A26A-48A7-B2F5-DA8C4EBB6E2D},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.004490042000043104,1.05137301505e-6,54107,54107010602,54107010602,54107010602,541070106021,541070106021,541070106021
5509,10001102,"J M ""CHICK"" BUCKBEE JUVENILE CENTER",144 JERRY LANE,AUGUSTA,WV,26704,-999,(304) 496-1341,STATE,OPEN,21,HAMPSHIRE,54027,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/j-m-chick-buckbee-juvenile-center.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/j-m-chick-buckbee-juvenile-center.aspx,JUVENILE,24,0.00318655062273,{A67B9313-4E07-40A4-81BA-D5975041E04D},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.003186550622729574,5.35722303525e-7,54027,54027968300,54027968300,54027968301,540279683003,540279683003,540279683012
5513,10000042,DONALD R. KUHN JUVENILE CENTER,1 LORY PL,JULIAN,WV,25529,-999,(304) 369-2976,STATE,OPEN,40,BOONE,54005,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/donald-r-kuhn-juvenile-center.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/donald-r-kuhn-juvenile-center.aspx,JUVENILE,48,0.00512896558924,{E1C61822-5CFB-43FD-9392-8CD942B763BF},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.005128965589239449,1.45963601426e-6,54005,54005958300,54005958300,54005958300,540059583001,540059583004,540059583004
5514,10006192,KENNETH HONEY RUBENSTEIN JUVENILE CENTER,141 FORESTRY CAMP RD,DAVIS,WV,26260,-999,(304) 259-5241,STATE,OPEN,39,TUCKER,54093,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/kenneth-honey-rubenstein-juvenile-center.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/kenneth-honey-rubenstein-juvenile-center.aspx,JUVENILE,84,0.00890720272228,{8768B142-45A1-4C1A-906A-50F312D8B212},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.008907202722275565,1.93938954289e-6,54093,54093965300,54093965300,54093965300,540939653001,540939653002,540939653002
5515,10000033,TIGER MORTON JUVENILE CENTER,60 MANFRED HOLLAND WAY,DUNBAR,WV,25064,-999,(304) 766-2616,STATE,OPEN,26,KANAWHA,54039,USA,922140,CORRECTIONAL INSTITUTIONS,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/tiger-morton-juvenile-center.aspx,2018-01-22T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/tiger-morton-juvenile-center.aspx,JUVENILE,23,0.00259518533055,{EFECD60E-921C-4839-82C2-AF0812F8823F},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0025951853305460045,3.81676363005e-7,54039,54039010400,54039010400,54039010400,540390104002,540390104001,540390104001
5518,10001105,CHARLESTON WORK RELEASE CENTER,607 BROOKS ST,CHARLESTON,WV,25301,-999,(304) 558-2763,STATE,CLOSED,0,KANAWHA,54039,USA,922140,CORRECTIONAL INSTITUTIONS,https://woay.com/west-virginia-inmate-work-release-center-closing/,2018-01-23T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://woay.com/west-virginia-inmate-work-release-center-closing/,MINIMUM,66,9.57032528026e-4,{D7DD0FC8-BDEC-4819-A9C2-7417D7B79738},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,9.570325280256517e-4,4.288149384e-8,54039,54039000900,54039000900,54039000900,540390009001,540390009001,540390009001
5519,10000036,HUNTINGTON WORK RELEASE CENTER,1236 5TH AVE.,HUNTINGTON,WV,25701,-999,NOT AVAILABLE,STATE,CLOSED,0,CABELL,54011,USA,922140,CORRECTIONAL INSTITUTIONS,https://dmaps.wv.gov/News-Announcements/Pages/WV-closes-aging-Huntington-Work-Release-Center.aspx,2017-11-30T00:00:00Z,IMAGERY/OTHER,2020-03-03T00:00:00Z,https://dmaps.wv.gov/News-Announcements/Pages/WV-closes-aging-Huntington-Work-Release-Center.aspx,MINIMUM,66,0.0013035495111,{595FB05B-EBBA-464F-B9DF-35FB6399D08A},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.001303549511102446,7.32287795825e-8,54011,54011000600,54011000600,54011000600,540110006001,540110006001,540110006001
5622,10003892,ROME DIVERSION CENTER,100 MARABLE WAY,ROME,GA,30165,-999,(706) 295-6323,STATE,OPEN,0,FLOYD,13115,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.northwestgeorgianews.com/rome/news/work-release-center-nears-completion/article_c1bd89c3-8878-55fe-80c3-02f0fed5f5b0.html,2009-11-27T00:00:00Z,IMAGERY/OTHER,2019-11-05T00:00:00Z,https://pap.georgia.gov/,NOT AVAILABLE,-999,0.00360043708318,{470EECA7-97DC-489D-8092-A855E8C21B6B},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.003600437083181835,8.29641067429e-7,13115,13115000500,13115000500,13115000500,131150005002,131150005002,131150005002
5988,10001804,MARSHALL COUNTY CORRECTIONAL FACILITY,833 WEST ST,HOLLY SPRINGS,MS,38635,-999,(662) 252-7111,STATE,OPEN,998,MARSHALL,28093,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mtctrains.com/facility/marshall-county-correctional-facility/,2017-12-04T00:00:00Z,IMAGERY/OTHER,2020-01-07T00:00:00Z,http://www.mtctrains.com/corrections/#locations,MEDIUM,1076,0.0101194377532,{015B91B1-D63F-4568-8EC9-5C0E020E556B},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.0101194377532163,6.54043435525e-6,28093,28093950400,28093950402,28093950402,280939504001,280939504023,280939504023
5997,10005533,ALCORN COUNTY COMMUNITY WORK CENTER,2407 NORMAN ROAD,CORINTH,MS,38834,-999,(662) 287-8105,STATE,CLOSED,0,ALCORN,28003,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mdoc.ms.gov/Pages/Facility-Locations.aspx#Restitution,2015-11-13T00:00:00Z,IMAGERY/OTHER,2020-01-07T00:00:00Z,http://www.mdoc.ms.gov/Pages/Facility-Locations.aspx,NOT AVAILABLE,92,0.00363916852642,{DB0640F4-D104-4951-88B2-3963643C8876},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.003639168526419613,7.58610047147e-7,28003,28003950500,28003950500,28003950501,280039505004,280039505004,280039505011
6004,10001170,USP BIG SANDY,1197 AIRPORT RD,INEZ,KY,41224,-999,(606) 433-2400,FEDERAL,OPEN,1219,MARTIN,21159,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/bsy/index.jsp,2016-02-16T00:00:00Z,IMAGERY/OTHER,2019-12-11T00:00:00Z,https://www.bop.gov/locations/,MAXIMUM,949,0.0132646062451,{05554FAA-639C-458F-8754-2D95ECE66256},2022-01-07T15:27:25Z,HostedByHIFLD,2022-01-07T15:27:25Z,HostedByHIFLD,0.013264606245129536,1.14953467483e-5,21159,21159950200,21159950200,21159950201,211599502005,211599502005,211599502011
